seed,architecture,epoch,function,availability,mean_completion_ms,blocked_fraction,burns_epoch,endpoint_pool
4001,ephemeral_relay,24,realtime,0.5,648.4716847361339,0.016666666666666666,2,120
4001,ephemeral_relay,24,text,0.9375,229.45008246492816,0.0,0,120
4001,ephemeral_relay,25,file,0.625,7210.742206258731,0.03333333333333333,2,120
4001,ephemeral_relay,25,media,0.75,2045.2628853331444,0.025,1,120
4001,ephemeral_relay,25,presence,0.875,122.23592995528031,0.041666666666666664,3,120
4001,ephemeral_relay,25,realtime,0.5,695.3962147193621,0.05,4,120
4001,ephemeral_relay,25,text,0.875,207.69457615797376,0.016666666666666666,0,120
4001,ephemeral_relay,26,file,0.875,7163.985053968103,0.008333333333333333,1,120
4001,ephemeral_relay,26,media,0.6875,2040.6075818921768,0.008333333333333333,1,120
4001,ephemeral_relay,26,presence,0.9375,129.70906376768065,0.008333333333333333,1,120
4001,ephemeral_relay,26,realtime,0.3125,670.3656027150749,0.008333333333333333,1,120
4001,ephemeral_relay,26,text,0.875,199.1352090277243,0.008333333333333333,1,120
4001,ephemeral_relay,27,file,0.9375,7154.95727601249,0.025,2,120
4001,ephemeral_relay,27,media,0.875,2029.051916190319,0.025,2,120
4001,ephemeral_relay,27,presence,0.625,135.7411005120474,0.03333333333333333,3,120
4001,ephemeral_relay,27,realtime,0.5,618.5403406128969,0.03333333333333333,3,120
4001,ephemeral_relay,27,text,0.9375,198.1613266389632,0.016666666666666666,1,120
4001,ephemeral_relay,28,file,0.75,7085.985721222968,0.008333333333333333,1,120
4001,ephemeral_relay,28,media,0.8125,2089.2479165541936,0.008333333333333333,1,120
4001,ephemeral_relay,28,presence,0.75,140.28384698403815,0.008333333333333333,1,120
4001,ephemeral_relay,28,realtime,0.25,685.9890731244652,0.008333333333333333,1,120
4001,ephemeral_relay,28,text,0.75,186.2970059108402,0.008333333333333333,1,120
4001,ephemeral_relay,29,file,0.9375,7079.786428447468,0.025,2,120
4001,ephemeral_relay,29,media,0.9375,2109.564441043177,0.025,2,120
4001,ephemeral_relay,29,presence,0.8125,114.88040986567034,0.025,2,120
4001,ephemeral_relay,29,realtime,0.5,624.8553969584848,0.025,2,120
4001,ephemeral_relay,29,text,0.875,214.55409094378203,0.016666666666666666,1,120
4001,ephemeral_relay,30,file,0.8125,7163.518974234259,0.008333333333333333,1,120
4001,ephemeral_relay,30,media,0.6875,2058.9130411579317,0.008333333333333333,1,120
4001,ephemeral_relay,30,presence,0.75,142.35003101455598,0.008333333333333333,1,120
4001,ephemeral_relay,30,realtime,0.75,636.3992505499941,0.008333333333333333,1,120
4001,ephemeral_relay,30,text,0.8125,170.2017728981856,0.008333333333333333,1,120
4001,ephemeral_relay,31,file,0.6875,7223.501880789287,0.025,2,120
4001,ephemeral_relay,31,media,0.6875,2088.35916818387,0.025,2,120
4001,ephemeral_relay,31,presence,0.875,142.22486881140037,0.025,2,120
4001,ephemeral_relay,31,realtime,0.375,650.329572761966,0.025,2,120
4001,ephemeral_relay,31,text,0.875,213.12182331706865,0.016666666666666666,1,120
4001,ephemeral_relay,32,file,0.875,7180.6699460327345,0.008333333333333333,1,120
4001,ephemeral_relay,32,media,0.9375,2059.1211414089717,0.008333333333333333,1,120
4001,ephemeral_relay,32,presence,0.8125,134.32602265665406,0.008333333333333333,1,120
4001,ephemeral_relay,32,realtime,0.5,616.9205630839923,0.008333333333333333,1,120
4001,ephemeral_relay,32,text,0.875,204.1369276975568,0.008333333333333333,1,120
4001,ephemeral_relay,33,file,0.6875,7188.779290500784,0.03333333333333333,3,120
4001,ephemeral_relay,33,media,0.8125,2119.7313612437492,0.025,2,120
4001,ephemeral_relay,33,presence,0.6875,172.687720451504,0.03333333333333333,3,120
4001,ephemeral_relay,33,realtime,0.3125,616.8812757637851,0.041666666666666664,4,120
4001,ephemeral_relay,33,text,0.875,206.86353428423953,0.025,2,120
4001,ephemeral_relay,34,file,0.75,7131.556016381498,0.008333333333333333,1,120
4001,ephemeral_relay,34,media,0.875,2082.7295722457925,0.008333333333333333,1,120
4001,ephemeral_relay,34,presence,1.0,142.42357985955897,0.008333333333333333,1,120
4001,ephemeral_relay,34,realtime,0.75,613.9787275058638,0.008333333333333333,1,120
4001,ephemeral_relay,34,text,0.9375,196.14940453392617,0.008333333333333333,1,120
4001,ephemeral_relay,35,file,0.8125,7099.58205897047,0.025,2,120
4001,ephemeral_relay,35,media,0.9375,2042.5957767304571,0.025,2,120
4001,ephemeral_relay,35,presence,0.75,155.96366299648605,0.025,2,120
